Iteration	Avg_Total_Reward	Avg_Reward_User_0	Avg_Reward_User_1	Packet_Loss_Ratio_User_0	Packet_Loss_Ratio_User_1	Avg_Loss_User_0	Avg_Loss_User_1
167000	1.8048	0.4602	1.3446	0.8527	0.5552	1.023835	0.979590
168000	1.8049	0.4598	1.3451	0.8528	0.5550	1.024083	0.980686
169000	1.8048	0.4593	1.3455	0.8530	0.5548	1.024386	0.981791
170000	1.8048	0.4588	1.3460	0.8530	0.5547	1.024719	0.982893
171000	1.8052	0.4586	1.3466	0.8531	0.5545	1.025424	0.984404
172000	1.8052	0.4581	1.3471	0.8532	0.5543	1.026177	0.985846
173000	1.8054	0.4579	1.3475	0.8532	0.5542	1.026972	0.987269
174000	1.8058	0.4578	1.3480	0.8532	0.5540	1.027769	0.988653
175000	1.8060	0.4576	1.3485	0.8534	0.5537	1.028626	0.990107
176000	1.8060	0.4572	1.3488	0.8534	0.5537	1.029791	0.991659
177000	1.8060	0.4569	1.3492	0.8535	0.5535	1.031110	0.993225
178000	1.8062	0.4565	1.3497	0.8536	0.5533	1.032420	0.994798
179000	1.8064	0.4563	1.3501	0.8536	0.5532	1.033895	0.996293
180000	1.8064	0.4559	1.3505	0.8537	0.5530	1.035721	0.997783
181000	1.8065	0.4556	1.3508	0.8538	0.5529	1.036453	0.998834
182000	1.8064	0.4552	1.3512	0.8539	0.5527	1.037236	0.999865
183000	1.8062	0.4546	1.3516	0.8541	0.5525	1.037922	1.000888
184000	1.8063	0.4543	1.3521	0.8540	0.5524	1.038854	1.001943
185000	1.8067	0.4544	1.3524	0.8540	0.5523	1.039780	1.003023
186000	1.8070	0.4543	1.3527	0.8541	0.5522	1.040392	1.004162
187000	1.8070	0.4540	1.3530	0.8542	0.5521	1.041018	1.005302
188000	1.8069	0.4535	1.3533	0.8542	0.5520	1.041670	1.006532
189000	1.8069	0.4533	1.3535	0.8543	0.5519	1.042290	1.007699
190000	1.8070	0.4532	1.3539	0.8543	0.5517	1.042990	1.008889
191000	1.8073	0.4531	1.3541	0.8542	0.5517	1.043405	1.009755
192000	1.8075	0.4530	1.3545	0.8542	0.5515	1.043802	1.010633
193000	1.8076	0.4526	1.3550	0.8544	0.5514	1.044556	1.011514
