Iteration	Avg_Total_Reward	Avg_Reward_User_0	Avg_Reward_User_1	Packet_Loss_Ratio_User_0	Packet_Loss_Ratio_User_1	Avg_Loss_User_0	Avg_Loss_User_1
179000	1.7593	1.2694	0.4899	0.5786	0.8376	0.429754	0.446741
180000	1.7597	1.2702	0.4895	0.5784	0.8378	0.429808	0.446687
181000	1.7599	1.2710	0.4889	0.5782	0.8380	0.429908	0.446781
182000	1.7602	1.2718	0.4883	0.5779	0.8381	0.429962	0.446805
183000	1.7607	1.2726	0.4881	0.5778	0.8382	0.430023	0.446833
184000	1.7612	1.2734	0.4878	0.5774	0.8384	0.430084	0.446866
185000	1.7616	1.2744	0.4872	0.5771	0.8386	0.430154	0.446896
186000	1.7618	1.2754	0.4864	0.5769	0.8388	0.430274	0.447007
187000	1.7618	1.2760	0.4858	0.5766	0.8390	0.430339	0.447034
188000	1.7619	1.2767	0.4852	0.5764	0.8392	0.430400	0.447066
189000	1.7621	1.2774	0.4848	0.5762	0.8392	0.430465	0.447086
190000	1.7624	1.2778	0.4847	0.5760	0.8393	0.430487	0.447091
191000	1.7627	1.2784	0.4843	0.5758	0.8394	0.430573	0.447149
192000	1.7632	1.2791	0.4840	0.5756	0.8395	0.430626	0.447138
193000	1.7633	1.2797	0.4836	0.5754	0.8396	0.430671	0.447133
194000	1.7636	1.2805	0.4832	0.5751	0.8398	0.430713	0.447114
195000	1.7639	1.2812	0.4827	0.5748	0.8399	0.430740	0.447082
196000	1.7642	1.2820	0.4822	0.5747	0.8401	0.430763	0.447090
197000	1.7643	1.2826	0.4817	0.5744	0.8402	0.430732	0.447022
198000	1.7646	1.2830	0.4815	0.5743	0.8403	0.430703	0.446935
199000	1.7645	1.2835	0.4810	0.5742	0.8404	0.430679	0.446850
200000	1.7648	1.2840	0.4808	0.5740	0.8406	0.430656	0.446764
201000	1.7649	1.2844	0.4805	0.5739	0.8407	0.430671	0.446765
202000	1.7649	1.2848	0.4801	0.5737	0.8407	0.430630	0.446682
203000	1.7653	1.2851	0.4802	0.5736	0.8407	0.430603	0.446595
204000	1.7654	1.2855	0.4799	0.5735	0.8408	0.430580	0.446505
205000	1.7655	1.2857	0.4798	0.5734	0.8409	0.430543	0.446401
206000	1.7655	1.2860	0.4795	0.5733	0.8409	0.430595	0.446369
207000	1.7656	1.2863	0.4793	0.5732	0.8410	0.430566	0.446303
208000	1.7656	1.2866	0.4790	0.5730	0.8411	0.430516	0.446206
209000	1.7660	1.2870	0.4789	0.5730	0.8411	0.430473	0.446173
210000	1.7659	1.2874	0.4786	0.5729	0.8413	0.430439	0.446188
211000	1.7662	1.2878	0.4784	0.5726	0.8414	0.430411	0.446128
212000	1.7667	1.2884	0.4782	0.5725	0.8414	0.430327	0.446019
213000	1.7670	1.2887	0.4783	0.5724	0.8414	0.430267	0.445924
214000	1.7672	1.2891	0.4780	0.5723	0.8415	0.430188	0.445806
215000	1.7672	1.2894	0.4778	0.5722	0.8416	0.430115	0.445697
216000	1.7674	1.2896	0.4778	0.5721	0.8415	0.430134	0.445698
217000	1.7679	1.2901	0.4778	0.5719	0.8416	0.430141	0.445672
218000	1.7680	1.2906	0.4775	0.5718	0.8417	0.430137	0.445642
219000	1.7681	1.2910	0.4771	0.5716	0.8418	0.430148	0.445625
220000	1.7683	1.2914	0.4769	0.5714	0.8419	0.430170	0.445619
221000	1.7686	1.2917	0.4768	0.5714	0.8418	0.430220	0.445649
222000	1.7688	1.2918	0.4770	0.5713	0.8419	0.430213	0.445633
223000	1.7688	1.2919	0.4769	0.5713	0.8419	0.430217	0.445615
224000	1.7687	1.2920	0.4767	0.5712	0.8420	0.430231	0.445604
225000	1.7688	1.2923	0.4765	0.5711	0.8420	0.430238	0.445575
226000	1.7689	1.2925	0.4764	0.5710	0.8421	0.430339	0.445629
227000	1.7690	1.2929	0.4761	0.5708	0.8421	0.430401	0.445627
