Iteration	Avg_Total_Reward	Avg_Reward_User_0	Avg_Reward_User_1	Packet_Loss_Ratio_User_0	Packet_Loss_Ratio_User_1	Avg_Loss_User_0	Avg_Loss_User_1
243000	1.5025	0.7720	0.7305	0.4377	0.4161	0.377695	0.373729
244000	1.5024	0.7718	0.7306	0.4379	0.4160	0.377670	0.373742
245000	1.5023	0.7715	0.7308	0.4380	0.4159	0.377641	0.373766
246000	1.5023	0.7713	0.7310	0.4381	0.4159	0.377668	0.373850
247000	1.5021	0.7711	0.7310	0.4379	0.4160	0.377645	0.373880
248000	1.5020	0.7709	0.7311	0.4378	0.4159	0.377601	0.373891
249000	1.5020	0.7709	0.7311	0.4377	0.4159	0.377555	0.373901
250000	1.5019	0.7707	0.7312	0.4376	0.4159	0.377520	0.373902
251000	1.5018	0.7705	0.7313	0.4376	0.4160	0.377489	0.373923
252000	1.5017	0.7704	0.7313	0.4375	0.4159	0.377415	0.373897
253000	1.5017	0.7703	0.7314	0.4374	0.4159	0.377347	0.373860
254000	1.5018	0.7703	0.7315	0.4373	0.4159	0.377273	0.373807
255000	1.5017	0.7701	0.7315	0.4373	0.4159	0.377210	0.373750
256000	1.5016	0.7700	0.7316	0.4372	0.4158	0.377204	0.373780
257000	1.5015	0.7699	0.7316	0.4370	0.4159	0.377152	0.373757
258000	1.5017	0.7700	0.7317	0.4366	0.4157	0.377097	0.373740
259000	1.5018	0.7700	0.7318	0.4365	0.4156	0.377031	0.373695
260000	1.5020	0.7701	0.7319	0.4365	0.4156	0.376992	0.373660
261000	1.5019	0.7699	0.7320	0.4365	0.4156	0.377001	0.373722
262000	1.5020	0.7699	0.7321	0.4364	0.4156	0.376963	0.373733
263000	1.5020	0.7698	0.7322	0.4362	0.4156	0.376929	0.373742
264000	1.5020	0.7697	0.7323	0.4363	0.4155	0.376879	0.373741
265000	1.5018	0.7695	0.7323	0.4363	0.4155	0.376830	0.373736
266000	1.5017	0.7693	0.7324	0.4364	0.4154	0.376763	0.373756
267000	1.5016	0.7692	0.7324	0.4365	0.4156	0.376657	0.373714
268000	1.5015	0.7691	0.7324	0.4363	0.4157	0.376557	0.373680
269000	1.5014	0.7691	0.7323	0.4362	0.4159	0.376465	0.373635
270000	1.5013	0.7690	0.7323	0.4362	0.4160	0.376392	0.373586
271000	1.5014	0.7690	0.7324	0.4362	0.4158	0.376423	0.373609
272000	1.5014	0.7689	0.7325	0.4361	0.4158	0.376410	0.373586
273000	1.5014	0.7688	0.7326	0.4360	0.4158	0.376389	0.373553
274000	1.5013	0.7687	0.7326	0.4359	0.4160	0.376383	0.373527
275000	1.5012	0.7686	0.7326	0.4359	0.4158	0.376380	0.373504
276000	1.5013	0.7687	0.7326	0.4358	0.4157	0.376409	0.373568
277000	1.5014	0.7686	0.7328	0.4357	0.4155	0.376383	0.373582
278000	1.5014	0.7685	0.7329	0.4357	0.4155	0.376364	0.373606
279000	1.5014	0.7685	0.7330	0.4357	0.4154	0.376329	0.373602
280000	1.5014	0.7683	0.7330	0.4356	0.4156	0.376291	0.373601
281000	1.5014	0.7683	0.7331	0.4356	0.4154	0.376289	0.373664
282000	1.5015	0.7683	0.7332	0.4355	0.4153	0.376231	0.373664
283000	1.5015	0.7682	0.7333	0.4354	0.4153	0.376196	0.373667
284000	1.5016	0.7681	0.7335	0.4352	0.4153	0.376154	0.373665
285000	1.5016	0.7681	0.7336	0.4352	0.4154	0.376131	0.373671
286000	1.5017	0.7681	0.7336	0.4351	0.4155	0.376198	0.373726
287000	1.5017	0.7680	0.7336	0.4352	0.4155	0.376232	0.373750
288000	1.5015	0.7679	0.7336	0.4350	0.4156	0.376264	0.373758
289000	1.5015	0.7678	0.7336	0.4350	0.4155	0.376297	0.373762
290000	1.5014	0.7677	0.7336	0.4350	0.4155	0.376323	0.373758
291000	1.5013	0.7676	0.7337	0.4349	0.4156	0.376318	0.373804
292000	1.5012	0.7675	0.7337	0.4349	0.4156	0.376282	0.373810
293000	1.5012	0.7674	0.7338	0.4347	0.4155	0.376241	0.373804
294000	1.5014	0.7675	0.7339	0.4346	0.4155	0.376204	0.373802
295000	1.5013	0.7674	0.7339	0.4345	0.4155	0.376174	0.373794
296000	1.5012	0.7674	0.7338	0.4345	0.4156	0.376194	0.373827
297000	1.5013	0.7674	0.7338	0.4345	0.4156	0.376191	0.373836
298000	1.5012	0.7674	0.7339	0.4346	0.4156	0.376191	0.373835
299000	1.5011	0.7672	0.7339	0.4346	0.4156	0.376195	0.373834
300000	1.5011	0.7672	0.7339	0.4346	0.4157	0.376187	0.373831
301000	1.5010	0.7671	0.7339	0.4346	0.4158	0.376224	0.373883
302000	1.5010	0.7671	0.7339	0.4344	0.4158	0.376230	0.373897
303000	1.5009	0.7670	0.7339	0.4344	0.4159	0.376236	0.373904
304000	1.5009	0.7670	0.7339	0.4343	0.4161	0.376261	0.373912
305000	1.5010	0.7670	0.7340	0.4342	0.4160	0.376285	0.373917
306000	1.5011	0.7671	0.7340	0.4340	0.4160	0.376337	0.373934
307000	1.5011	0.7670	0.7340	0.4342	0.4161	0.376345	0.373905
308000	1.5010	0.7669	0.7340	0.4343	0.4161	0.376364	0.373867
309000	1.5009	0.7669	0.7340	0.4342	0.4161	0.376391	0.373834
310000	1.5009	0.7669	0.7340	0.4342	0.4161	0.376422	0.373808
311000	1.5009	0.7669	0.7340	0.4341	0.4161	0.376447	0.373845
312000	1.5009	0.7668	0.7340	0.4341	0.4162	0.376436	0.373833
313000	1.5008	0.7668	0.7340	0.4341	0.4161	0.376419	0.373808
314000	1.5008	0.7667	0.7340	0.4340	0.4162	0.376421	0.373793
315000	1.5007	0.7668	0.7339	0.4340	0.4163	0.376416	0.373765
316000	1.5007	0.7668	0.7339	0.4338	0.4165	0.376430	0.373802
317000	1.5007	0.7668	0.7339	0.4338	0.4166	0.376417	0.373807
318000	1.5007	0.7667	0.7340	0.4338	0.4166	0.376401	0.373795
319000	1.5007	0.7667	0.7340	0.4338	0.4166	0.376406	0.373797
320000	1.5006	0.7666	0.7340	0.4338	0.4168	0.376410	0.373789
321000	1.5005	0.7666	0.7340	0.4338	0.4169	0.376470	0.373890
322000	1.5004	0.7665	0.7339	0.4338	0.4169	0.376507	0.373946
323000	1.5004	0.7664	0.7340	0.4338	0.4168	0.376539	0.373994
324000	1.5003	0.7663	0.7340	0.4339	0.4169	0.376574	0.374044
325000	1.5002	0.7662	0.7340	0.4339	0.4171	0.376604	0.374070
326000	1.5001	0.7661	0.7340	0.4338	0.4171	0.376692	0.374167
327000	1.5000	0.7661	0.7339	0.4337	0.4173	0.376741	0.374222
328000	1.5000	0.7661	0.7339	0.4338	0.4174	0.376797	0.374273
329000	1.4999	0.7660	0.7339	0.4340	0.4173	0.376848	0.374316
330000	1.4998	0.7659	0.7338	0.4338	0.4175	0.376906	0.374350
331000	1.4997	0.7660	0.7338	0.4338	0.4174	0.376958	0.374442
332000	1.4998	0.7659	0.7339	0.4339	0.4173	0.376986	0.374510
333000	1.4995	0.7656	0.7338	0.4343	0.4176	0.377000	0.374565
334000	1.4993	0.7654	0.7339	0.4345	0.4174	0.377024	0.374614
335000	1.4993	0.7654	0.7340	0.4343	0.4173	0.377070	0.374682
336000	1.4993	0.7654	0.7340	0.4343	0.4173	0.377109	0.374753
337000	1.4994	0.7654	0.7339	0.4343	0.4175	0.377120	0.374782
338000	1.4993	0.7654	0.7339	0.4342	0.4176	0.377134	0.374814
339000	1.4992	0.7654	0.7338	0.4342	0.4177	0.377142	0.374827
340000	1.4991	0.7654	0.7337	0.4342	0.4177	0.377150	0.374830
341000	1.4990	0.7654	0.7336	0.4342	0.4178	0.377196	0.374868
342000	1.4988	0.7653	0.7335	0.4343	0.4179	0.377211	0.374873
343000	1.4987	0.7653	0.7334	0.4344	0.4180	0.377236	0.374878
344000	1.4985	0.7652	0.7333	0.4344	0.4180	0.377270	0.374885
345000	1.4985	0.7652	0.7333	0.4344	0.4181	0.377299	0.374888
346000	1.4985	0.7651	0.7333	0.4344	0.4181	0.377363	0.374926
347000	1.4983	0.7651	0.7332	0.4346	0.4182	0.377387	0.374916
348000	1.4983	0.7650	0.7333	0.4347	0.4182	0.377406	0.374898
349000	1.4981	0.7649	0.7332	0.4347	0.4183	0.377435	0.374885
350000	1.4981	0.7648	0.7332	0.4346	0.4182	0.377465	0.374860
351000	1.4979	0.7648	0.7332	0.4347	0.4185	0.377518	0.374881
352000	1.4977	0.7647	0.7331	0.4348	0.4187	0.377532	0.374861
353000	1.4977	0.7647	0.7330	0.4348	0.4187	0.377538	0.374832
354000	1.4976	0.7647	0.7329	0.4347	0.4188	0.377557	0.374797
355000	1.4975	0.7647	0.7328	0.4348	0.4189	0.377591	0.374773
